ItemID,ItemNumber,ItemName,CategoryList,CategoryListIDs,ProductStatus,Bullets,ShortDescriptionForCategoryList,BasePrice,RetailPrice,Cost,Manufacturer,ManufacturerPartNumber,AdvancedPricing,ItemImages,ItemPrimaryImageUrl,ItemPrimaryImageAltText,ItemThumbnailUrl,ItemThumbnailAltText,UseTabs,UseTabsThemesOverride,RelatedProductNameOverride,LongDescription1,LongDescriptionName1,LongDescription2,LongDescriptionName2,LongDescription3,LongDescriptionName3,LongDescription4,LongDescriptionName4,LongDescription5,LongDescriptionName5,LongDesc1ExternalUrl,LongDesc2ExternalUrl,LongDesc3ExternalUrl,LongDesc4ExternalUrl,LongDesc5ExternalUrl,BulletsExternalUrl,SizeHeight,SizeLength,SizeWidth,SizeUnit,Weight,WeightUnit,MinimumOrderQuantity,MaximumOrderQuantity,WarehouseName,CallForShippingFlag,ShipsIndividually,NonShippingItem,CallForPricingFlag,NoTax,CustomMetaKeywords,CustomMetaDescription,CustomPageTitle,InactiveStoreList,QuickBooksListID,IsQuickBooksGroup,SortOrder,Variation1Group,Variation1Description,Variation1Surcharge,Variation1SurchargeType,Variation1ItemNumberExtension,Variation2Group,Variation2Description,Variation2Surcharge,Variation2SurchargeType,Variation2ItemNumberExtension,Variation3Group,Variation3Description,Variation3Surcharge,Variation3SurchargeType,Variation3ItemNumberExtension,QuantityDiscount1Quantity,QuantityDiscount1Price,QuantityDiscount2Quantity,QuantityDiscount2Price,QuantityDiscount3Quantity,QuantityDiscount3Price,QuantityDiscount4Quantity,QuantityDiscount4Price,QuantityDiscount5Quantity,QuantityDiscount5Price,QuantityDiscount6Quantity,QuantityDiscount6Price,QuantityDiscount7Quantity,QuantityDiscount7Price,QuantityDiscount8Quantity,QuantityDiscount8Price,QuantityDiscount9Quantity,QuantityDiscount9Price,QuantityDiscount10Quantity,QuantityDiscount10Price,SpotLightItem,FeaturedItem,CustomFlag1,CustomFlag2,CustomFlag3,DuplicateRowOnlyAddCategoryData,OverwriteAllDataWithThisRow,Hide,AttributeList,ProductUrl,CustomUrl,RelatedItemsList,ProductGroup,ProductGroupType,NumberInStock,OnOrderQuantity,LowStockQuantity,LowStockWarningsEnabled,LimitShippingRegion,BreakOutShipping,ShippingClassificationCode,CallForShippingWholeOrder,DropShipping,DeleteProduct,Discontinued,ETADate,ShippingAdjustmentType,ShippingAdjustments,TaxCode,UseMapPricing,LastItemNr,DoNotDiscount,Personalizations,HeadTags,HandlingFee,eProductType,eProductDeliveryLinkAction,eProductRandomExpireDays,eProductMultipleDelivery,eProductURL,eProductEmail,eProductSerialNumberFilePath,CustomUpsellPageURL,MultiplesOfQuantity,StartingQuantity,GTIN,IsSubscriptionProduct,SubscriptionFrequency,SubscriptionFrequencyType,RequireCreditCard,NonInventory,ExcludeFromCommissions,AddToCartMessage,NoPriceMask,DaysUntilReorderAllowed,ForceSeparateOrder,ApprovalRequired,EarnsPoints,InelligibleForPurchaseByPoints,AdditionalPointsEarned,SalesRank,HideVariantSurcharges,MasterProduct,Layouts,EProductGenericUsername,EProductGenericPassword,VendorStoreId,ShipperHQShippingGroups,ShipperHQDimensionalRuleGroups,ShipperHQPackingBoxes,ShipperHQOrigins,FreightClass,HSCode,IsExemptFromMinOrderAmount,BingAdsGrouping,BingAdsLabels,Bingads_redirect,BingExclude,BingProductCategory,DealExpiration,DealStartDate,AgeGroup,Color,Condition,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,Gender,Material,MPN,MPNStripPrefix,Pattern,GoogleShippingLabel,Size,AdwordsExcludedDestination,AdwordsGrouping,AdwordsLabels,GoogleProductCategory,PriceWithDiscount,1ozSizeLink,3ozSizeLink,BatchSize,BeardBag,BelowItemNameMessage,FullSizeLink,GoogleExclude,promotion_id,tags,TrialSizeLink
97,balm-night-cap,Night Cap Beard Balm,All Products > Beard Care > Beard Oil & Balm > Beard Balms|All Products > Beard Care|All Products|Scents > Night Cap|All Products > Beard Care > Beard Oil & Balm > Singles,20|21|26|54|66,In Stock,,,19.9900,19.9900,0,Texas Beard Company,balm-night-cap,~Wholesale~~1~0.0000~9.9900~~~~~|~Default~~4~0.0000~14.9900~~~~~,/Shared/Images/Product/Night-Cap-Beard-Balm/NightCapBalm.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Night-Cap-Beard-Balm/beard-balm-nightcap.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Night-Cap-Beard-Balm/beard-balm-nightcap.jpg,,,,False,False,,"<p>
Night Cap is our overnight scent, made specifically for when you wind down and hit the hay. Created with soothing mixes of natural fragrances, Night Cap helps in capturing a good night sleep. Made with Lavender Oil, Lime Oil, and Bergamot Oil, Night Cap is a mellow scent that is perfect for your overnight beard conditioning.
</p>

<p>
	Texas Beard Company Beard Balm is has similar properties and benefits to our&nbsp;<a href=""/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.
</p>
<p>
	In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!
</p>
<p>
	Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.
</p>
<p>
	Comes in a 2oz tin.
</p>",,"<p>
	Texas Beard Company products are made with all natural ingredients.</p><p>
	Base Balm Blend</p><ul>
	
<li>Cocoa Butter</li>	
<li>Shea Butter</li>	
<li>Coconut Oil</li>	
<li>Golden Jojoba Oil</li>	
<li>Sweet Almond Oil</li>	
<li>Grapeseed Oil</li>	
<li>Avocado Oil</li></ul><p>
	Essential Oil (Scent) Blend</p><ul>
	
<li>Lavender Oil</li>	
<li>Lime Oil</li>	
<li>Bergamot Oil</li></ul>",,,,,,,,,,,,,,,,,In,0.2100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-balms/night-cap-beard-balm-with-lavender-lime-and-bergamot,/natural-beard-balms/night-cap-beard-balm-with-lavender-lime-and-bergamot,,,SellItemsInKitWithParent,67,0,,False,,False,,False,False,,False,,auto,,,False,balm-pep-clone1,False,,,,0,,0,0,,,,,1,1,791154095829,False,,,False,True,False,,,0,False,False,True,False,0,30,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Balms,
104,balm-gb,Green Belt Beard Balm,All Products > Beard Care > Beard Oil & Balm > Beard Balms|Scents > Green Belt|All Products > Beard Care > Beard Oil & Balm > Singles,20|58|66,In Stock,,,19.9900,19.9900,0,Texas Beard Company,balm-gb,~Wholesale~~1~0.0000~9.9900~~~~~|~Default~~4~0.0000~14.9900~~~~~,/Shared/Images/Product/Green-Belt-Beard-Balm/green-belt.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Green-Belt-Beard-Balm/green-belt.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Green-Belt-Beard-Balm/beard-balm-greenbelt.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Green-Belt-Beard-Balm/beard-balm-greenbelt.jpg,,,,False,False,,"<p>With essences of Tea Tree, Lime, and Basil, this Green Belt Beard Balm with its wild/soothing/natural scent will make you think you're walking through the trails of Austin's Green Belt.</p><p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p><p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p><p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply. </p><p>Comes in a 2oz tin.</p>",,<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Balm Blend</p><ul><li>Cocoa Butter</li><li>Shea Butter</li><li>Coconut Oil</li><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul><li>Tea Trea Oil</li><li>Lime Oil</li><li>Basil Oil</li></ul>,,,,,,,,,,,,,,,,,In,0.2100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-balms/green-belt-beard-balm,/natural-beard-balms/green-belt-beard-balm,,,SellItemsInKitWithParent,68,0,,False,,False,,False,False,,False,,auto,,,False,"balm-bg,balm-bt-clone1",False,,,,0,,0,0,,,,,1,1,791154095911,False,,,False,True,False,,,0,False,False,True,False,0,40,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Balms,
117,jumbo-oil,Jumbo Sized Beard Oil,All Products > Beard Care|All Products > Beard Kits and Gifts|All Products > Beard Care > Beard Oil & Balm,21|18|36,In Stock,,,599.0000,599.0000,0,Texas Beard Company,jumbo-oil,~~~1~0.0000~35.9800~11/26/2014~12/02/2014~~~,/Shared/Images/Product/Jumbo-Sized-Beard-Oil/gallon-oil.jpg~True~~~-3~~~False~False~~False,/Shared/Images/Product/Jumbo-Sized-Beard-Oil/gallon-oil.jpg,,,,False,False,,"<p>Finally, beard oil in a size suitable for big beards. </p><p>1 gallon growler comes with a convenient finger hoop for on-the-go oiling.</p><p><strong>This is a real product!</strong></p>",,,,,,,,,,,,,,,,,,,In,0.4000,Lbs,0,0,,False,False,False,False,False,,,,,,False,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/jumbo-one-gallon-beard-oil,/jumbo-one-gallon-beard-oil,,,NoProductGrouping,100,0,,False,,False,,False,False,,False,,auto,,,False,oil-balm-combo-clone1,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,True,False,,,0,False,False,True,False,0,,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,True,,Beard-Oils Gifts,
130,balm-cinnamint,Cinnamon Mint Beard Balm (Limited Edition),All Products > Beard Care > Beard Oil & Balm > Beard Balms|All Products > Beard Care > Seasonal Scents|All Products > Beard Care > Beard Oil & Balm > Singles,20|40|66,Out of Stock,,,19.9900,21.9900,0,Texas Beard Company,balm-cinnamint,~Wholesale~~1~0.0000~9.9900~~~~~|~Default~~4~0.0000~14.9900~~~~~,/Shared/Images/Product/Cinnamon-Mint-Beard-Balm-Limited-Edition/cinnamon-mint-1.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Cinnamon-Mint-Beard-Balm-Limited-Edition/cinnamon-mint-1.jpg,,,,False,False,,"<p>Just in time for the holidays, Cinnamon Mint beard balm has a refreshing blend of cinnamon and peppermint essential oils to perk up your day.</p><p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p><p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p><p>Unlike other balms on the market, our balm is not thick and hard like a wax. Our balm is whipped which gives it a smooth creamy consistency. This is much more labor intensive and time consuming, but it's worth it to have a better product.</p><p>Comes in a 2oz tin.</p>",,<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Balm Blend</p><ul><li>Cocoa Butter</li><li>Shea Butter</li><li>Coconut Oil</li><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul><li>Cinnamon</li><li>Peppermint</li></ul>,,,,,,,,,,,,,,,,,In,0.2100,Lbs,0,0,,False,False,False,False,False,,,,,,False,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,True,,/natural-beard-balms/cinnamon-mint-beard-oil-limited-edition,/natural-beard-balms/cinnamon-mint-beard-oil-limited-edition,,,NoProductGrouping,100000,0,,False,,False,,False,False,,False,,auto,,,False,balm-pump-clone1,False,,,,0,,0,0,,,,,1,1,791154096109,False,,,False,True,False,,,0,False,False,True,False,0,113,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Balms,
133,carbon-comb,Carbon Fiber Beard Comb,All Products > Beard Grooming > Combs and Brushes,24,In Stock,"<ul><li>Carbon Fiber Composite</li><li>5.5"" length</li><li>Medium Fine Teeth</li></ul>",,14.9900,14.9900,0,Chicago Comb Company,stache-comb,~Wholesale~~1~0.0000~9.9900~~~~~,/Shared/Images/Product/Carbon-Fiber-Beard-Comb/carbon-comb-both.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Carbon-Fiber-Beard-Comb/carbon-comb.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Carbon-Fiber-Beard-Comb/carbon-comb.jpg,,,,False,False,,"<p>We teamed up with the Chicago Comb Company to introduce the new Model 1 Carbon Fiber. This comb is based on the patented design of the acclaimed original Model 1 comb. This revolutionary design has a loop at the end to hold the comb while combing the hair, or to hang up the comb after use. At 5.5 inches (14 cm) long with medium-fine teeth, it's the perfect comb for everyday use and easily fits in your pocket or travel bag.</p><p>Made of a very high quality carbon fiber composite that's ultra smooth, strong, and light. Carbon fiber is also naturally anti-static, unlike traditional plastic combs which can give you unpleasant ""static shock."" It's also heat- and chemical-resistant, unlike regular combs, and is far more durable. A truly professional-grade comb.</p><p>Originally introduced on Kickstarter, where it became most successful hair comb ever launched there (out of 30+ other comb projects). Designed and made in U.S.A</p>",,,,,,,,,,,,,,,,,,,In,0.0600,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/beard-grooming/carbon-fiber-beard-comb,/beard-grooming/carbon-fiber-beard-comb,,,SellItemsInKitWithParent,21,0,5,True,,False,,False,False,,False,,auto,,,False,stache-comb-clone1,False,,,0.0000,0,,0,0,,,,,1,1,791154096154,False,,,False,False,False,,,0,False,False,True,False,0,42,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools > Combs & Brushes,,,,0,,,,False,,Combs-and-Brushes Grooming,
135,pomade,Texas Beard Co Pomade,All Products > Beard Grooming|All Products > Beard Care > Beard Oil & Balm,22|36,Discontinued,,,15.9900,0,0,,,,/Shared/Images/Product/Texas-Beard-Co-Pomade/pomade1.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/Texas-Beard-Co-Pomade/pomade2.jpg~False~~~0~~~False~False~~False,/Shared/Images/Product/Texas-Beard-Co-Pomade/pomade1.jpg,,,,False,False,,"<p>Texas Beard Co. Pomade is a great all natural pomade. Use it in your hair or your beard to get a nice classic style. It has a medium hold with a matte sheen and a slight natural, earthy scent.</p><p>2 fl oz jar (same as our balm).</p>",,<ul><li>Shea Butter</li><li>Caribou Wax</li><li>Beeswax</li><li>Vitamin E</li><li>Avocado Oil</li></ul>,,,,,,,,,,,,,,,,,In,0.2000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/texas-beard-company-pomade,/texas-beard-company-pomade,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,True,False,0,107,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Grooming,
136,beard-claw,Medium Beard Claw Comb,All Products > Beard Grooming > Combs and Brushes,24,Discontinued,,,15.9900,15.9900,0,Texas Beard Company,beard-claw,~Wholesale~~1~0.0000~12.9900~~~~~,/Shared/Images/Product/Medium-Beard-Claw-Comb/IMG_20181115_185239.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Medium-Beard-Claw-Comb/IMG_20181115_185256.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Medium-Beard-Claw-Comb/IMG_20181115_185314.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/Medium-Beard-Claw-Comb/IMG_20181115_185322.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Medium-Beard-Claw-Comb/IMG_20181115_185350.jpg~False~~~0~~~False~False~~False,/Shared/Images/Product/Medium-Beard-Claw-Comb/IMG_20181115_185314.jpg,,,,False,False,,"<p>These medium sized beard combs are laser cut out of walnut and come with a loose-fitted wooden case.</p><p>Dimensions of the comb (without case) is 2.5""x2.75"". This size and the fact that it has a protective case make it perfect for everyday pocket carry.</p>",,,,,,,,,,,,,,,,,,,In,0.1000,Lbs,0,0,,False,False,False,False,False,,,,,,False,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/beard-grooming/medium-beard-claw-comb,/beard-grooming/medium-beard-claw-comb,,,NoProductGrouping,0,0,,False,,False,,False,False,,True,,auto,,,False,beard-comb-clone1,False,,,0.0000,0,,0,0,,,,,1,1,791154096178,False,,,False,False,False,,,0,False,False,True,False,0,115,False,,,,,,,,,,,,False,,,,False,,,,adult,Natural,new,,,,,,male,walnut,,,,,,,,,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools > Combs & Brushes,,,,0,,,,False,,Combs-and-Brushes Grooming,
139,balm-cherry,Cherry Bomb Beard Balm,All Products > Beard Care > Beard Oil & Balm > Beard Balms|Scents > Cherry Bomb|All Products > Beard Care > Beard Oil & Balm > Singles,20|65|66,In Stock,,,19.9900,19.9900,0,Texas Beard Company,balm-cherry,~Wholesale~~1~0.0000~9.9900~~~~~|~Default~~4~0.0000~14.9900~~~~~,/Shared/Images/Product/Cherry-Bomb-Beard-Balm/balm-cherry-bomb.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/Cherry-Bomb-Beard-Balm/IMG_0920.jpg~False~~~0~~~False~False~~False,/Shared/Images/Product/Cherry-Bomb-Beard-Balm/balm-cherry-bomb.jpg,,,,False,False,,"<p>The Cherry Bomb blend features a blend of sweet cherry, vanilla, and a hint of sandalwood.</p>
<p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply. </p>
<p>Comes in a 2oz tin.</p>",,"<p>Texas Beard Company products are made with all natural ingredients.</p>
<p>Base Balm Blend</p>
<ul><li>Cocoa Butter</li><li>Shea Butter</li><li>Coconut Oil</li><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul>
<p>Essential Oil (Scent) Blend</p>
<ul><li>Cherry Oil</li><li>Vanilla Extract</li><li>Sandalwood Oil</li></ul>",,,,,,,,,,,,,,,,,In,0.2100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-balms/cherry-bomb-beard-balm,/natural-beard-balms/cherry-bomb-beard-balm,,,SellItemsInKitWithParent,2000,0,,False,,False,,False,False,,False,,auto,,,False,balm-gb-clone1,False,,,,0,,0,0,,,,,1,1,791154096215,False,,,False,True,False,,,0,False,False,True,False,0,58,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Balms,
156,trial-balm-tw,Tumbleweed - 1/2oz Trial Beard Balm,All Products > Beard Care > Beard Oil & Balm > Beard Balms|All Products > Beard Care > Beard Oil & Balm > Beard Balms > Trial Sizes|Scents > Tumbleweed,20|46|51,In Stock,"<p data-children-count=""0""></p>",,5.9900,5.9900,0,Texas Beard Company,,~Wholesale~~1~0.0000~3.9900~~~~~,/Shared/Images/Product/Tumbleweed-Beard-Balm-1-2oz-Trial-Size/IMG_0978.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Tumbleweed-Beard-Balm-1-2oz-Trial-Size/IMG_0978.jpg,,,,False,False,,"<p>This 1/2oz trial size balm is a great way to try out our balm and/or a new scent.</p>
<p>Tumbleweed Beard Balm is for the beardsman that loves a nose full of the natural.  Tumbleweed is only made with our base ingredients and has no added essential (scent) oils. This is a great choice if you wear cologne and don't want conflicting scents.</p>
<p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""https://www.texasbeardcompany.com/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.</p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,,,,,,,,,,In,0.0625,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/tumbleweed-beard-balm-1/2oz-trial-size.html,/tumbleweed-beard-balm-1/2oz-trial-size.html,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,balm-tw-trial,False,,,,0,,0,0,,,,,1,1,703670214790,False,,,False,True,False,,,0,False,False,True,False,,97,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Balms Trial-Size,
157,trial-balm-cz,Clove Citrus - 1/2oz Trial Beard Balm,All Products > Beard Care > Beard Oil & Balm > Beard Balms|All Products > Beard Care > Beard Oil & Balm > Beard Balms > Trial Sizes|Scents > Clove Citrus,20|46|59,In Stock,"<p data-children-count=""0""></p>",,5.9900,5.9900,0,Texas Beard Company,,~Wholesale~~1~0.0000~3.9900~~~~~,/Shared/Images/Product/Clove-Citrus-Beard-Balm-1-2oz-Trial-Size/IMG_0979.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Clove-Citrus-Beard-Balm-1-2oz-Trial-Size/IMG_0979.jpg,,,,False,False,,"<p>This 1/2oz trial size balm is a great way to try out our balm and/or a new scent.</p><p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""https://www.texasbeardcompany.com/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.</p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,,,,,,,,,,In,0.0625,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/clove-citrus-beard-balm-1/2oz-trial-size.html,/clove-citrus-beard-balm-1/2oz-trial-size.html,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,balm-cz-trial,False,,,,0,,0,0,,,,,1,1,703670214851,False,,,False,True,False,,,0,False,False,True,False,,98,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Balms Trial-Size,
158,trial-balm-pep,Mint Eucalyptus - 1/2oz Trial Beard Balm,All Products > Beard Care > Beard Oil & Balm > Beard Balms|All Products > Beard Care > Beard Oil & Balm > Beard Balms > Trial Sizes|Scents > Mint Eucalyptus,20|46|55,In Stock,"<p data-children-count=""0""></p>",,5.9900,5.9900,0,Texas Beard Company,,~Wholesale~~1~0.0000~3.9900~~~~~,/Shared/Images/Product/Mint-Eucalyptus-Beard-Balm-1-2oz-Trial-Size/IMG_0974.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Mint-Eucalyptus-Beard-Balm-1-2oz-Trial-Size/IMG_0974.jpg,,,,False,False,,"<p data-children-count=""0"">This 1/2oz trial size balm is a great way to try out our balm and/or a new scent.</p><p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""https://www.texasbeardcompany.com/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.</p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,,,,,,,,,,In,0.0625,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/mint-eucalyptus-beard-balm-1/2oz-trial-size.html,/mint-eucalyptus-beard-balm-1/2oz-trial-size.html,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,balm-pep-trial,False,,,,0,,0,0,,,,,1,1,703670214820,False,,,False,True,False,,,0,False,False,True,False,,95,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Balms Trial-Size,
